Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
picking_dirc,Chrome 71.0.3578.98,,2019-01-29 14:51:51,2019-01-29 14:52:13,22.125s,PASSED
,,,,,,
Test Cases/picking_dirc_admin,Chrome 71.0.3578.98,,2019-01-29 14:51:51,2019-01-29 14:52:12,20.683s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-29 14:51:51,2019-01-29 14:52:05,13.045s,PASSED
"navigateToUrl(""https://qa-bo.ssgadm.com/authentication/login.ssg"")",Chrome 71.0.3578.98,,2019-01-29 14:52:05,2019-01-29 14:52:06,1.149s,PASSED
"setText(findTestObject(""Object Repository/picking_dirc_admin_2/input__userId""), ""140179"")",Chrome 71.0.3578.98,,2019-01-29 14:52:06,2019-01-29 14:52:06,0.218s,PASSED
"setEncryptedText(findTestObject(""Object Repository/picking_dirc_admin_2/input__userPwd""), ""w11JizTPrrG9r5NfjDZfNA=="")",Chrome 71.0.3578.98,,2019-01-29 14:52:06,2019-01-29 14:52:06,0.242s,PASSED
"click(findTestObject(""Object Repository/picking_dirc_admin_2/a_LOGIN""))",Chrome 71.0.3578.98,,2019-01-29 14:52:06,2019-01-29 14:52:06,0.086s,PASSED
"click(findTestObject(""Object Repository/picking_dirc_admin_2/a_""))",Chrome 71.0.3578.98,,2019-01-29 14:52:06,2019-01-29 14:52:08,1.427s,PASSED
"click(findTestObject(""Object Repository/picking_dirc_admin_2/a_E-Infra""))",Chrome 71.0.3578.98,,2019-01-29 14:52:08,2019-01-29 14:52:08,0.604s,PASSED
"click(findTestObject(""Object Repository/picking_dirc_admin_2/b_E""))",Chrome 71.0.3578.98,,2019-01-29 14:52:08,2019-01-29 14:52:09,1.223s,PASSED
"setText(findTestObject(""Object Repository/picking_dirc_admin_2/input__salestrNm""), ""성수점"")",Chrome 71.0.3578.98,,2019-01-29 14:52:09,2019-01-29 14:52:10,0.340s,PASSED
"waitForElementVisible(findTestObject(""picking_dirc_admin_2/select_(2034)""), 5)",Chrome 71.0.3578.98,,2019-01-29 14:52:10,2019-01-29 14:52:10,0.149s,PASSED
"selectOptionByValue(findTestObject(""picking_dirc_admin_2/select_(2034)""), ""2034|성수점"", false)",Chrome 71.0.3578.98,,2019-01-29 14:52:10,2019-01-29 14:52:10,0.226s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/picking_dirc_admin_2/select_                    3""), ""03"", true)",Chrome 71.0.3578.98,,2019-01-29 14:52:10,2019-01-29 14:52:10,0.264s,PASSED
"click(findTestObject(""Object Repository/picking_dirc_admin_2/button_""))",Chrome 71.0.3578.98,,2019-01-29 14:52:10,2019-01-29 14:52:11,0.227s,PASSED
"click(findTestObject(""Object Repository/picking_dirc_admin_2/img""))",Chrome 71.0.3578.98,,2019-01-29 14:52:11,2019-01-29 14:52:11,0.220s,PASSED
"click(findTestObject(""Object Repository/picking_dirc_admin_2/button__1""))",Chrome 71.0.3578.98,,2019-01-29 14:52:11,2019-01-29 14:52:11,0.222s,PASSED
waitForAlert(5),Chrome 71.0.3578.98,,2019-01-29 14:52:11,2019-01-29 14:52:11,0.020s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2019-01-29 14:52:11,2019-01-29 14:52:11,0.042s,PASSED
waitForAlert(5),Chrome 71.0.3578.98,,2019-01-29 14:52:11,2019-01-29 14:52:12,0.537s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2019-01-29 14:52:12,2019-01-29 14:52:12,0.012s,PASSED
